client_id,type_id,amount,dttm
10,1,881.8237239658235,2020-12-25 13:01:49
46,3,711.8149094842261,2019-07-20 05:00:18
14,3,490.6661015935784,2019-04-20 21:14:38
52,1,542.8912319855895,2020-09-25 02:32:46
53,2,260.46488067010364,2020-11-22 06:43:31
16,0,749.6443397668165,2019-04-16 19:13:01
53,0,498.2186658019559,2019-03-11 20:49:26
72,2,375.62275031019044,2019-11-17 09:59:56
50,3,477.9376831000523,2020-09-10 21:41:19
33,0,581.7981118453536,2019-05-04 14:36:19
10,4,483.6645396987535,2019-04-19 01:57:45
38,1,673.4786896849268,2019-11-25 08:35:53
98,3,745.4207531661465,2020-07-28 04:25:01
10,1,768.247528364284,2020-12-28 11:36:24
90,0,792.9783688260201,2020-08-12 05:13:35
27,0,409.26857235846677,2019-01-09 21:11:59
19,4,933.5501534464706,2019-10-19 17:50:44
65,2,270.05480598209124,2020-08-21 16:36:03
66,3,290.4983853896534,2019-12-14 17:45:05
61,4,630.4979391348899,2020-02-22 23:05:45
29,4,928.5665288481974,2019-11-19 04:16:15
14,4,833.4715611674952,2019-02-09 09:27:51
46,3,973.5843597969006,2019-06-02 13:14:57
50,2,715.0017141576488,2019-11-20 23:24:54
39,4,139.17851852955886,2020-04-20 17:13:39
5,2,595.3922874402689,2020-05-19 02:50:09
22,0,847.6493254754188,2019-11-20 00:14:32
91,4,90.56288249206904,2019-08-11 23:42:08
23,4,845.1490259470526,2020-11-01 10:43:11
57,3,935.9134977420855,2019-06-10 13:05:25
68,0,905.0181648030685,2020-10-02 14:33:59
60,1,168.75457252356435,2020-08-06 00:29:25
41,2,122.51835357351291,2020-06-03 06:48:42
19,4,688.4740919793779,2019-05-23 18:22:16
77,1,443.63609689562475,2020-04-04 22:08:12
33,1,869.5463017889933,2020-09-28 09:26:46
87,4,416.42489434518717,2020-05-12 23:24:48
41,1,291.9817322060691,2020-03-21 06:26:46
14,2,39.94779948312361,2020-10-05 13:33:27
61,2,432.6824559318754,2020-09-14 07:41:34
60,2,799.5188092623141,2019-01-05 20:19:00
59,4,875.4085141568951,2019-08-15 04:05:02
78,1,500.05057124015326,2020-10-19 23:41:03
27,0,546.5713858720757,2020-01-28 08:46:05
91,1,795.142997126186,2019-06-23 20:17:29
57,1,908.4851733715155,2020-08-19 22:18:11
24,0,313.7962135237608,2020-06-13 14:48:32
77,0,847.0006274114614,2019-10-04 11:09:13
98,4,371.4901813021273,2019-12-03 02:25:46
55,3,142.59439040932867,2019-08-11 14:36:54
37,3,177.07977502097432,2020-11-03 12:53:47
74,3,336.100051240115,2020-08-10 21:33:39
96,3,370.84562499805037,2020-05-06 00:03:10
80,3,347.9055632463471,2020-10-25 17:23:19
83,0,138.57457034651577,2020-11-04 16:56:51
36,1,282.0316689184773,2020-09-07 12:45:08
8,2,387.62289278812756,2019-03-16 08:07:29
80,0,515.5327037300098,2019-02-04 11:07:37
71,0,697.8677960826774,2019-03-25 22:15:03
42,1,813.1617877800219,2019-01-23 07:05:57
66,4,906.0288521466475,2019-08-19 05:27:56
16,4,515.347887850116,2019-09-10 00:25:11
26,0,977.292455741046,2020-12-14 23:34:00
33,4,497.7913058309431,2020-08-06 08:06:23
50,4,744.1458850113565,2020-07-07 00:24:10
10,0,293.27264335656577,2019-10-08 09:08:01
52,2,905.2289450600114,2020-12-20 06:23:35
60,0,263.45673373704915,2020-07-28 08:41:40
71,4,97.95098414515127,2019-03-28 15:50:17
30,3,299.28448054373655,2020-09-24 21:04:41
73,4,429.2055955583205,2020-10-01 18:23:05
22,3,109.69967790513488,2020-08-05 19:54:44
92,2,228.4944085077794,2020-10-05 09:56:30
58,1,665.1587678316076,2020-05-20 13:40:23
24,2,883.2875859114938,2020-12-12 22:22:41
26,0,970.7061022957475,2020-03-19 20:24:41
81,4,759.8098036607378,2019-10-06 07:57:50
15,4,130.7961737517265,2020-11-07 20:02:06
80,0,318.9074763685937,2019-09-22 21:51:02
1,1,437.8089714587353,2019-06-04 20:06:56
28,0,612.586842248058,2020-01-11 22:29:33
91,3,423.79437941567045,2020-07-25 07:59:47
22,4,538.4632968181417,2020-01-20 11:23:53
51,2,19.895889439068068,2019-05-28 00:47:01
63,4,635.6100851180069,2019-08-28 23:49:47
0,3,608.0756665130118,2020-08-16 17:42:16
32,4,388.32958039648275,2020-06-09 22:19:09
85,2,109.26758240773427,2019-05-22 18:38:14
46,2,197.40873583869308,2020-09-01 12:00:49
77,1,490.2778054097623,2020-03-11 08:06:29
83,3,309.85659395086833,2020-08-08 20:17:27
55,2,533.1376123301607,2020-01-16 16:22:55
80,4,763.5274144732031,2019-06-27 06:57:05
28,0,696.373276398884,2020-04-08 12:33:36
3,3,749.7378825109809,2019-02-07 18:37:53
7,1,354.63449510421196,2019-11-14 14:54:57
44,0,119.65869255222357,2019-10-17 01:17:43
21,0,185.1285902748384,2019-04-25 01:24:03
39,1,865.3316615787456,2020-09-05 17:24:45
23,3,436.0231392372089,2019-11-17 04:09:11
49,4,393.846908268239,2020-09-03 03:49:01
65,4,772.0765854547984,2019-05-03 08:50:03
35,0,561.8833895436308,2020-08-25 08:04:12
30,0,462.8409867620323,2019-05-17 12:32:00
92,4,627.8774160728137,2020-01-18 12:17:01
23,1,213.64802341385527,2020-02-21 01:27:33
70,2,644.1719160171876,2020-07-11 01:29:41
19,1,598.5327884401321,2020-09-19 18:06:26
96,2,737.8002983530007,2020-05-22 17:00:53
69,0,59.520087983148144,2019-02-01 21:47:48
65,0,575.4349676364013,2019-07-20 18:16:17
72,2,72.10634741628964,2019-10-23 16:42:48
68,1,141.19835843199115,2020-03-26 01:00:49
10,2,631.517085636851,2020-03-22 17:32:08
38,2,820.9057732996974,2020-01-20 05:21:21
37,3,820.4744324621277,2020-09-20 01:19:31
81,1,718.02368205552,2020-07-19 05:13:24
62,1,270.5737227337837,2019-06-21 04:08:41
72,0,909.190427967883,2020-03-01 18:41:34
11,2,693.0353966116116,2019-11-16 21:52:08
59,3,423.54662147337774,2020-03-16 10:18:31
8,2,617.082495107532,2019-12-14 21:57:50
23,1,279.9134868638132,2019-07-26 13:57:43
51,3,691.9253607239439,2019-06-14 04:12:58
23,3,74.6684654958398,2019-09-14 20:59:32
44,4,408.43777720641384,2019-01-18 00:37:50
74,3,56.97772085928292,2020-11-14 15:15:09
79,3,383.67286089975346,2019-01-14 19:57:40
11,1,503.03893265743204,2019-11-04 01:06:27
20,4,15.334750036712515,2020-12-24 09:50:51
18,0,394.3311695489945,2020-10-06 16:06:13
21,0,47.620717383027625,2020-06-05 15:18:12
23,2,833.0768304624471,2020-01-12 19:00:05
43,0,63.08509591802484,2019-04-26 19:12:59
89,0,827.1477758565366,2020-02-04 12:40:18
78,2,941.4022459897219,2020-12-13 07:03:41
55,1,937.7140223435777,2019-12-07 00:35:38
38,3,643.1562431473279,2019-08-27 14:13:07
71,0,963.5733980913608,2020-08-28 01:52:20
1,0,470.5644590586115,2019-05-21 00:14:09
43,1,62.471754609015456,2020-05-18 17:49:49
22,1,481.70598677304974,2019-10-23 09:51:58
13,2,224.50419403137016,2020-10-24 17:08:01
0,1,80.17564712433196,2020-02-16 05:09:41
92,0,560.2835153231861,2020-10-06 10:25:59
77,1,200.96873564059067,2019-02-18 11:41:05
18,1,866.7552412335484,2019-03-17 03:46:06
64,2,580.9507210513641,2020-06-12 13:40:15
71,2,984.2291584088896,2020-01-16 14:38:57
15,2,128.06414785192857,2020-05-20 00:40:58
20,0,106.36787933877294,2019-02-06 23:31:52
3,4,107.73751234764198,2020-02-17 19:02:34
13,2,811.5693898385948,2020-02-26 04:13:30
81,0,728.2188970212937,2019-06-18 22:38:51
35,1,456.3284944405051,2020-05-04 00:51:26
80,3,329.2057567151013,2020-02-02 22:54:30
10,4,253.71873504380392,2019-09-17 03:22:32
37,3,2.407507468198376,2020-04-04 14:34:06
84,2,578.5873672555422,2019-03-19 00:23:35
44,3,856.1674553772832,2020-01-09 04:36:36
17,3,417.38705086190333,2019-01-27 02:07:05
5,3,678.7714781537157,2019-03-20 11:20:15
29,4,826.1926680635758,2020-01-05 19:33:03
80,2,869.7655268926995,2020-01-05 23:45:45
30,4,888.4966174057714,2019-08-07 00:58:05
68,1,75.60665703699767,2020-01-19 16:31:20
66,4,128.52621098763194,2019-03-20 18:09:15
0,2,404.81727000042997,2019-04-17 04:47:21
13,1,610.189679126291,2020-07-12 16:37:54
76,2,168.4519048334339,2020-01-21 14:10:23
76,2,848.284222276403,2019-01-08 23:44:43
65,2,415.63853314856436,2019-11-17 15:54:30
45,3,694.1923558877178,2020-10-26 07:17:10
67,3,870.5909450718235,2019-03-13 17:14:59
19,3,91.69961340008669,2019-07-11 12:39:32
24,0,344.3525897462417,2020-11-19 23:04:37
6,3,702.5223095804779,2020-09-23 23:42:55
6,3,106.22310016373328,2020-01-13 21:36:55
76,2,627.014069294291,2020-11-05 19:33:23
97,4,736.2238861119461,2020-10-14 01:55:55
75,0,664.9988724032788,2019-05-16 10:06:44
73,3,928.7275162694692,2020-01-17 03:58:10
8,2,497.89614443769995,2019-03-23 06:24:08
27,1,465.17735976737333,2019-08-27 14:51:59
43,0,988.9640290795736,2020-05-10 13:21:44
13,2,277.54110572548,2019-03-07 22:56:16
93,0,213.35812768470885,2019-04-25 12:51:35
16,2,867.5855350390958,2020-07-07 07:36:35
29,4,141.30289727454655,2020-04-08 07:28:00
10,3,771.3119671530313,2019-11-26 08:04:11
58,1,550.1994790339979,2019-10-08 23:43:02
25,1,268.2230681189391,2019-05-10 21:11:21
38,1,564.6932298782588,2020-06-21 22:02:00
68,0,571.6150434576599,2019-02-12 05:38:06
42,1,425.13601122210514,2019-01-24 06:49:31
26,4,45.66538174054269,2019-09-02 12:45:49
9,2,250.17582173478883,2019-09-24 19:51:01
10,4,606.6356058162161,2019-10-13 15:08:28
0,3,27.584022764017682,2020-10-16 01:10:30
26,0,841.0573565438825,2019-10-10 09:54:48
37,4,343.73703574498245,2020-02-02 02:42:38
30,1,774.3154140830051,2020-02-04 15:37:36
7,3,149.4847403347648,2019-06-11 20:38:13
87,3,656.0611141693038,2020-04-14 13:53:14
3,1,296.5240988676868,2019-07-23 13:11:02
26,2,509.06034188765557,2019-08-11 04:48:50
92,3,47.069613754598855,2020-06-05 03:39:22
76,2,936.6987246735854,2019-11-23 02:20:46
32,0,555.1816392560125,2020-01-22 17:49:25
54,1,298.990263240802,2019-12-18 01:34:41
43,2,383.31433985564746,2020-05-01 18:20:49
78,1,212.12789552544558,2019-01-28 15:32:58
73,1,506.2272319177609,2020-07-12 02:14:27
99,0,729.0323305731883,2019-10-12 00:51:34
74,0,276.25661426460255,2019-07-02 04:30:03
45,4,71.98489275831578,2020-06-27 23:47:31
64,2,715.3470518138588,2020-11-13 16:37:25
66,4,852.9556625309315,2020-03-23 04:44:52
57,4,165.14598392613314,2019-04-13 04:33:16
22,4,357.6161802518458,2019-03-21 03:10:07
49,3,607.254563042751,2020-09-13 01:27:44
79,3,695.6512231027424,2019-08-23 15:24:06
56,3,225.80829775772128,2019-07-14 20:25:21
78,4,101.60057175081762,2019-03-01 16:32:04
81,0,878.8092588588081,2020-04-09 03:59:50
37,1,550.3437675895595,2019-05-05 08:34:18
69,0,466.10196002029573,2020-03-20 12:20:10
13,0,69.289637833999,2019-09-26 12:15:39
27,2,569.6271491996318,2019-09-14 22:10:19
75,1,838.3017873854453,2020-10-20 08:14:05
15,3,22.784506773912096,2019-09-12 00:28:45
83,1,997.4438926475559,2020-12-22 04:50:13
50,1,738.8970250999346,2020-03-16 19:26:51
27,0,160.4511937686107,2019-07-13 20:28:25
10,1,350.500419042075,2020-02-16 06:42:12
97,1,564.4232645678125,2019-08-01 13:58:32
58,0,412.14966941864975,2019-03-24 17:59:29
79,1,303.7635939651278,2019-02-05 05:57:27
56,4,194.82310648450917,2019-07-02 14:53:22
83,0,74.78852716529606,2019-10-02 07:29:42
39,4,493.9677409469404,2020-12-02 01:49:30
15,3,77.36798022787279,2019-01-08 10:40:31
20,4,885.82150808609,2020-09-09 10:15:46
71,3,338.1462684450809,2020-07-22 18:23:10
87,4,623.9987975009386,2019-09-15 00:51:11
65,2,860.801295759664,2020-03-20 23:25:42
44,0,93.10480974136671,2019-12-16 11:13:35
11,3,345.4396399390057,2020-12-28 12:12:11
46,2,430.8426013653844,2020-10-06 06:58:27
36,3,195.5334572633047,2020-11-21 03:15:12
50,4,508.21887645914563,2020-08-01 13:01:28
96,3,105.13396194605457,2020-10-17 03:25:21
47,3,656.9528004925899,2019-03-19 14:32:54
36,2,413.1715963608383,2019-01-16 10:57:33
20,4,985.9982040383819,2019-10-09 01:47:13
90,4,260.08411733500617,2020-12-22 01:04:36
29,3,990.8048662525491,2020-12-02 06:55:20
26,2,432.7883443994702,2019-02-28 20:15:52
88,4,171.21670064230327,2019-11-17 10:34:40
98,4,94.48669963585445,2020-12-12 11:06:11
58,1,66.40596407338732,2020-11-15 20:40:44
21,3,261.8516944018391,2019-01-18 00:33:41
78,0,914.300869957571,2019-12-20 23:11:39
86,4,375.049552230594,2020-01-26 21:39:50
73,2,889.721921716766,2020-02-17 13:04:58
68,1,541.4461015998326,2019-11-25 18:18:54
89,0,909.1773271625817,2019-01-21 03:25:55
75,3,325.4557767080162,2019-09-27 02:21:05
38,4,313.85671881007795,2020-02-20 00:48:44
16,2,307.4219946923261,2019-08-19 12:35:26
36,3,918.0886622201942,2019-05-27 22:17:32
13,4,784.8104386888117,2019-08-14 23:00:39
61,3,592.1377455791862,2020-12-15 08:36:59
86,3,125.35977310680185,2020-11-25 07:16:08
35,4,479.4369320915522,2020-08-26 15:58:42
55,3,995.3292586645895,2019-01-01 08:12:26
65,2,272.70186526878473,2019-03-19 01:00:26
36,3,822.1430002231981,2019-09-13 12:31:49
67,2,783.4848417313142,2020-10-17 16:27:16
82,4,468.12363709593444,2019-07-28 22:54:29
89,4,231.04890300482236,2019-09-17 09:00:25
63,3,72.29777829840569,2019-04-08 20:47:18
28,1,629.9230857630897,2019-02-13 16:45:18
18,4,850.0351453649386,2019-06-12 06:16:30
36,2,936.2877054484416,2019-09-07 22:45:08
49,0,753.9309839678585,2020-03-23 14:07:33
17,0,252.39081704798272,2019-09-19 05:38:07
12,2,713.1846383616463,2020-02-02 19:14:36
15,1,470.8901802474555,2019-10-07 13:24:35
98,2,657.9847540579931,2019-02-04 07:24:15
27,1,322.47374871026784,2019-03-14 11:40:29
52,4,500.761365360739,2020-07-13 06:36:31
77,2,136.5971133587153,2020-06-03 06:50:52
68,2,528.6432667401591,2020-05-26 18:08:25
41,3,456.9311690618252,2020-01-18 18:39:17
43,2,261.29252975357423,2019-10-01 06:41:05
75,1,880.9729533482715,2019-05-23 12:51:34
11,3,980.2136819037869,2019-09-08 21:41:13
67,1,156.2283647452555,2019-02-14 09:08:34
25,3,325.93228837900426,2020-09-22 00:54:19
98,1,648.4980519496397,2019-11-10 13:09:55
58,0,942.393980974974,2019-08-11 15:42:13
34,1,45.915948863006,2019-11-05 14:44:14
42,1,492.68753004946274,2020-07-08 05:21:28
6,1,458.03029326586034,2020-02-17 22:45:04
89,2,861.9515333479717,2019-04-22 15:08:21
95,2,803.7787064109776,2020-03-15 00:07:33
27,4,961.686515714555,2019-11-01 11:05:33
57,1,668.1336314970862,2020-09-20 22:31:46
70,1,53.3853079732022,2019-06-13 04:31:46
30,3,660.0086987060204,2020-06-10 08:52:38
98,3,242.02581353725972,2019-07-22 02:09:10
18,4,608.5967065288842,2019-09-16 04:21:38
74,4,707.0257594517516,2020-01-13 21:59:23
40,1,413.5255572443143,2019-10-20 22:18:40
0,0,705.0012742446144,2020-10-03 02:39:20
30,1,507.62301517967103,2019-02-20 16:16:55
44,0,572.2212539581127,2019-10-27 18:20:23
34,2,197.37733495651625,2020-10-24 11:43:46
39,2,607.174427841451,2020-01-04 18:09:35
40,0,152.3314594041042,2019-12-18 10:06:07
89,3,645.6578590680738,2019-06-11 16:29:41
30,3,816.32160957242,2020-08-13 06:59:38
8,4,416.5876079848853,2019-03-09 04:54:30
7,0,463.39326984933234,2019-10-12 23:42:25
85,0,721.3776538174474,2019-08-12 12:44:44
51,4,805.0381375333914,2019-06-17 09:05:21
3,0,639.197994942624,2019-03-13 06:38:15
18,0,115.09799147483629,2019-11-05 13:14:23
92,0,106.44308743194001,2019-02-08 02:14:11
7,0,177.01487780732964,2019-07-17 03:16:11
87,2,952.5731189870703,2020-02-10 13:57:48
67,4,281.94666128746815,2020-04-20 16:58:41
47,2,759.3349855742696,2020-11-14 18:33:26
46,2,261.9050210797563,2019-01-05 12:28:07
39,1,265.8539453293488,2019-04-06 14:24:48
79,0,990.6695021376214,2020-05-07 04:01:52
47,2,953.144359999684,2019-12-16 22:59:13
18,1,902.5900137185357,2020-08-15 15:02:43
83,0,530.6371657282222,2019-05-04 02:40:38
82,4,397.42273911592423,2020-02-18 08:16:46
26,1,780.5407839007833,2019-12-04 20:25:18
58,4,417.51090237902287,2019-11-03 15:52:32
63,2,698.046712035298,2020-03-04 21:56:02
60,3,771.7802150716113,2020-06-08 04:51:21
94,4,712.6845299539216,2019-12-15 00:49:26
19,1,871.4794864509952,2020-07-04 02:58:30
24,3,202.66259286967232,2020-11-17 13:38:54
67,1,537.0902313182662,2019-08-04 01:24:52
68,1,806.9282403284168,2019-07-06 23:03:11
79,3,298.9889600964513,2019-12-16 18:11:12
66,0,929.6761513185561,2019-06-19 18:54:49
40,4,466.38018397649597,2019-11-27 14:15:39
0,0,648.0237106605315,2020-09-11 09:21:38
92,2,487.7730826619587,2019-07-25 14:50:38
83,0,834.3653390556199,2020-12-24 05:55:22
84,1,700.3491431457225,2020-04-19 13:32:30
39,1,152.6177232006902,2020-05-27 04:47:00
48,4,692.8323230545678,2019-08-25 13:09:44
65,1,581.3136767228154,2019-05-28 04:10:58
80,3,106.69574438815943,2020-09-22 13:40:37
0,1,171.3139344099768,2019-10-18 19:17:13
30,2,222.458168322371,2020-06-19 03:57:55
64,4,663.5771369404864,2019-03-08 02:40:08
55,0,102.57881932411983,2020-11-12 19:22:39
83,3,933.5610685977695,2019-12-24 13:38:14
14,0,339.0690543387342,2020-02-15 03:27:48
55,2,366.8095263283752,2020-06-11 08:38:47
30,1,818.9615739973755,2020-05-27 09:35:51
56,4,710.9974786467378,2019-11-19 02:39:10
78,0,953.8240036426289,2019-08-10 08:15:45
16,0,428.347308833214,2019-12-04 23:15:12
42,4,601.5103348597981,2019-06-24 07:34:28
36,2,898.5691752201492,2020-07-18 20:05:08
0,1,875.25928872106,2020-02-14 03:25:41
18,2,573.104097585233,2020-01-13 00:23:49
69,2,826.7186916731208,2019-08-01 11:24:39
45,4,671.2934557666017,2020-03-12 11:39:40
90,0,286.1908560529788,2020-10-26 02:54:05
8,0,398.7565417289299,2020-04-11 16:27:10
92,3,208.47532848069773,2019-06-13 08:19:38
39,0,935.4525882302246,2019-10-21 23:59:48
32,4,141.5888434939579,2019-10-12 17:19:45
61,1,272.0578035451355,2019-04-11 19:20:10
51,4,84.25898803020903,2020-07-15 22:23:35
76,1,44.8123098356764,2020-06-26 06:47:47
22,3,280.02723862741345,2019-02-16 20:48:25
14,1,997.9021812913026,2020-06-17 00:14:14
8,0,699.3449590051149,2019-06-09 23:06:34
37,1,494.2158076344675,2020-01-27 03:22:25
14,2,206.49470344526992,2019-10-19 12:58:09
3,1,519.0106985603131,2020-08-21 20:01:35
87,2,788.8585738011915,2019-06-17 20:16:28
46,4,406.7188125362291,2019-02-23 17:31:31
66,3,92.3610965136866,2019-03-03 11:50:14
80,1,211.44060086138327,2020-07-11 10:05:11
62,0,579.8771360358428,2019-05-22 17:01:37
47,2,947.7213459330505,2020-05-01 21:41:57
2,0,732.3405903000436,2020-04-13 12:43:23
67,2,175.75205703320685,2019-02-07 14:34:19
46,3,507.35940340959513,2020-10-28 09:16:20
12,2,26.27058445798709,2019-05-01 08:38:42
66,3,20.77919886884531,2019-06-18 11:21:02
38,2,574.4505739500562,2019-04-18 14:35:25
47,3,521.6316473134743,2019-09-14 00:02:11
26,2,904.1416318091541,2019-07-14 04:38:51
24,0,544.1300815684349,2019-10-02 11:52:49
54,0,350.5673490439741,2020-04-22 07:29:23
66,1,123.61619093097185,2020-07-02 23:18:36
18,3,540.1868945664881,2019-04-03 21:26:33
65,2,124.45069528391448,2019-06-09 12:09:56
77,0,764.3750105082818,2019-04-26 17:25:30
44,0,512.7432326721962,2019-05-25 01:09:33
72,2,859.1781633482584,2019-01-13 19:37:59
64,2,626.8433030183752,2020-01-08 22:12:27
43,4,589.8639761791519,2020-08-26 18:08:33
83,4,663.5044944835194,2020-08-24 21:04:09
18,0,842.4791235434059,2019-11-08 04:17:37
22,1,876.7021664592572,2019-09-06 15:31:46
82,4,698.2185209154479,2020-01-07 09:33:50
69,1,844.9519795963109,2020-09-21 06:05:00
63,2,555.4173803488028,2019-12-27 18:43:19
44,2,948.4599535505545,2019-12-03 06:43:06
4,0,373.5811587147782,2019-10-27 16:15:59
40,2,215.115603376416,2019-06-15 08:22:02
11,4,168.02507028294374,2019-02-12 19:32:45
23,4,473.92902251134666,2020-08-16 16:36:14
16,3,175.41820385202223,2019-11-04 03:25:37
23,3,831.070281003591,2020-04-19 03:35:43
64,0,444.76262091869484,2019-09-07 08:04:45
0,4,2.7229970303754394,2019-03-01 16:47:47
16,2,318.2709736209326,2019-03-05 22:28:17
33,1,753.2638856717718,2019-10-10 02:51:42
33,0,441.7625365233874,2019-05-15 02:50:51
25,2,398.65283840517674,2019-04-24 00:13:12
92,3,368.4831338471466,2020-07-02 01:58:46
51,0,53.06116665697182,2019-02-16 03:12:00
87,0,769.4532078644155,2020-11-23 17:50:09
86,2,412.7871881052848,2019-05-13 14:47:27
89,2,950.4462797121962,2020-10-26 03:37:08
75,2,857.5035004841499,2020-07-02 11:59:20
12,2,508.4842574665814,2020-07-12 15:59:49
91,1,459.3738293008031,2020-02-03 19:54:51
74,2,942.9346363813148,2019-03-24 06:09:35
69,1,542.4273807178513,2020-07-07 21:33:40
29,1,287.99625447871585,2019-02-19 14:21:55
67,0,924.6192602838887,2019-10-12 02:29:11
18,4,694.1074731860637,2020-08-18 00:22:45
8,2,939.7164064697303,2020-10-25 14:05:15
54,1,945.4459378870204,2020-02-04 05:25:16
76,0,775.0960021644449,2019-09-07 12:38:36
81,1,827.2910965942582,2019-05-13 12:20:07
90,0,221.71784613872805,2019-12-02 01:08:07
33,4,1.695248695679093,2019-02-11 16:08:01
96,0,826.5273850094546,2019-10-23 10:22:52
13,2,362.12101877509366,2020-03-15 16:06:34
11,1,466.14854245348175,2019-08-06 12:10:40
82,0,969.8744320296811,2019-10-08 04:55:43
35,0,410.0688814437259,2019-11-22 08:50:19
29,3,369.4064530517962,2020-06-05 21:09:39
21,3,259.73193061381915,2019-03-04 04:32:51
75,2,448.2477746254858,2020-10-19 12:31:29
86,1,491.4599733249602,2020-10-01 11:36:58
64,2,12.199887154509469,2020-08-20 12:53:59
80,4,153.602228902709,2020-02-19 18:44:21
56,1,674.6569178988335,2019-08-05 16:00:36
79,4,620.3645983234512,2020-03-23 11:21:09
60,3,307.0193578646395,2020-05-25 14:06:38
43,3,489.9572129643287,2020-02-19 12:46:55
63,0,523.3293813712278,2020-05-08 10:23:41
35,2,413.4988381462892,2020-05-09 13:15:06
96,1,652.6725670285697,2020-03-25 07:22:02
59,0,829.6245813299723,2019-05-15 00:49:54
96,3,215.0485286674216,2019-01-18 02:14:46
17,2,812.3545893344473,2020-01-07 08:14:03
33,0,239.00754791434517,2019-09-18 21:05:42
2,2,719.7726009366163,2019-09-23 02:47:03
85,2,90.42264873480232,2020-06-26 07:03:15
37,0,140.004532732061,2020-07-17 14:40:36
92,2,626.9498113707382,2020-03-18 21:45:48
40,4,353.0636919579333,2020-05-09 08:44:10
97,2,638.7005623683326,2019-03-24 12:48:51
60,2,223.10342255514763,2020-10-08 06:28:36
89,0,931.6193301672839,2019-09-07 02:01:57
34,0,465.75322459859785,2020-12-16 05:40:15
29,0,235.42937319777994,2019-04-01 21:10:24
46,0,739.1725429131188,2019-06-15 05:07:21
61,4,131.08159375672133,2019-02-03 15:47:32
78,0,488.79505617987235,2020-12-27 21:09:27
12,3,318.16633578469776,2020-11-15 14:04:21
80,3,233.9778587948337,2019-08-07 03:12:45
97,3,452.0647911041681,2019-09-12 19:25:46
60,0,898.7815153119121,2020-10-05 08:02:27
97,3,494.998960792177,2019-12-25 15:17:01
96,4,530.490814059999,2019-09-25 04:30:46
76,3,966.9259067925805,2020-08-03 13:10:16
38,4,180.4198959807755,2019-08-05 03:04:17
12,4,418.547096811624,2019-11-05 07:10:30
7,1,936.031660497335,2019-06-27 16:23:53
16,2,253.36015254713524,2020-07-11 17:22:27
73,2,764.9003724178492,2019-12-17 15:55:21
12,3,881.1802059073304,2020-11-12 04:25:40
95,2,372.16627323087016,2019-03-11 16:28:50
84,0,701.3636292422959,2019-02-17 06:45:14
37,3,919.392782149289,2019-10-21 23:15:49
96,0,152.42508256532943,2020-01-11 23:10:26
70,2,307.7498008529792,2019-06-06 08:43:29
33,0,142.58731526056357,2020-05-25 01:19:33
16,2,390.36854797060926,2020-12-15 15:02:06
94,4,636.7309434444572,2019-11-10 10:48:15
1,2,378.3360220526947,2020-07-28 00:47:13
64,4,69.98688945973545,2019-12-19 18:57:27
58,3,615.5010320967199,2020-11-04 11:58:54
96,2,90.18602851097519,2020-01-28 07:12:19
68,3,517.4732666329325,2019-03-28 12:18:19
61,4,320.7608364586332,2019-02-16 19:59:26
82,3,951.9189467913155,2019-11-15 05:00:05
33,4,186.08201501856044,2019-06-18 04:01:44
94,0,15.359321217884366,2019-02-03 01:10:57
65,3,610.0943843512055,2019-01-28 14:52:03
91,3,709.5358449337681,2019-05-10 09:38:57
89,4,345.3750296449714,2019-06-05 15:24:48
92,2,74.79851284612784,2020-04-12 01:41:46
97,2,883.447186987046,2020-11-23 19:13:33
90,1,809.5412908792622,2020-02-17 04:14:02
32,2,717.9612439413983,2020-02-21 16:39:18
24,0,660.9950154274932,2020-03-01 22:00:17
43,4,724.5308181087422,2020-12-21 10:45:04
98,1,834.4789081698065,2019-01-28 11:42:08
10,4,218.37976460279555,2019-06-11 19:33:58
85,2,378.871330326584,2019-03-25 09:06:26
28,3,404.90889272871175,2020-05-08 18:34:13
1,3,748.2622708913165,2019-01-16 03:53:45
86,4,2.9683209719726547,2019-11-06 12:04:04
12,3,104.42643384144046,2020-04-05 12:31:35
33,4,657.101085083169,2020-03-25 20:56:45
68,3,968.0476691581529,2019-12-12 20:54:00
88,3,503.4918651194199,2019-12-09 10:32:52
19,4,815.2164132062383,2019-04-04 11:02:19
74,2,829.2598514335061,2020-01-10 21:22:19
92,4,855.8091082322446,2020-07-25 11:15:29
96,1,196.28770890766685,2020-11-21 12:52:47
16,1,569.6539075022282,2020-12-06 17:16:33
68,3,479.22631333931986,2020-10-02 21:22:11
27,4,228.732132057852,2019-10-25 16:13:29
2,0,507.12784690231047,2020-09-09 13:09:18
46,3,733.7085477159891,2019-08-12 01:01:37
20,3,199.01638906221297,2019-07-18 14:52:03
87,2,704.5793405137927,2020-07-19 00:21:59
41,2,386.4524710668173,2020-04-09 04:42:32
54,4,951.4817714060904,2020-05-08 22:17:34
15,0,223.23809092699207,2019-02-28 20:08:17
4,4,381.5289829230643,2020-05-06 13:29:08
19,0,941.5520152158459,2019-10-10 06:31:09
37,0,589.2835796678113,2020-12-23 03:49:03
47,2,145.27634471157424,2020-08-17 00:37:25
93,3,523.5230227179737,2020-05-15 18:40:41
7,3,440.9821874656269,2020-03-22 08:42:51
44,4,26.953034997279033,2019-11-15 18:11:35
49,2,402.25750079442236,2019-07-17 18:24:50
87,3,163.76957413129674,2019-08-15 11:28:42
